政治学	81010
军事学	830
军事学	83099
经济学	790
经济学	7905980
经济学	22065
经济学	79099
经济学	79063
经济学	7906130
经济学	7907310
经济学	7906110
经济学	7906140
经济学	7906120
经济学	79045
经济学	79033
经济学	7904720
经济学	7904599
经济学	56060
经济学	7903130
经济学	57070
经济学	79023
经济学	79051
经济学	7905920
经济学	2302080
经济学	24055
经济学	7905922
经济学	7906320
经济学	7904510
经济学	7905510
经济学	7904750
经济学	7905921
经济学	7906310
森林经理学其他学科	2202599
森林经理	2202599
森林经理	22025
马克思主义	710
马克思主义	7201030
马克思主义	71099
马克思主义	7902530
马克思主义	7204530
马克思主义	71030
化学工程其他学科	53099
化学工程	53099
化学工程	530
化学工程	53011
化学工程	53052
化学工程	53047
哲学	720
哲学	7203599
哲学	72099
哲学	7302720
哲学	6301510
哲学	7203040
哲学	7202010
哲学	7202020
哲学	7202030
哲学	7202050
哲学	7202040
哲学	7202530
哲学	7202510
哲学	7202520
哲学	7203060
哲学	7203030
哲学	7203560
哲学	7201540
哲学	7203530
科学学与科技管理	63035
科学学	63035
科技	63035
管理	63035
管理	63015
管理	63010
管理	6301510
管理	63055
管理	22035
管理	5802030
管理	63050
管理	63025
管理	79033
管理	7907510
管理	9906010
化学	150
化学	3604010
化学	15025
化学	15099
化学	1302541
化学	2401010
语言学	740
语言学	1901530
文学	750
文学	75061
文学	75051
文学	75084
文学	75087
文学	75074
文学	75077
文学	75081
文学	9902010
文学	75017
文学	75024
文学	7503430
文学	7503410
文学	75064
文学	7503420
文学	75054
文学	1705550
文学	7505120
文学	75034
文学	7505110
文学	9902099
文学	7503440
文学	7503499
文学	75067
文学	75071
艺术学	760
艺术学	76099
历史学	770
交通运输工程	580
交通运输	580
交通运输	7903750
工程与技术科学基础学科	410
科学	410
科学	41310
科学	62030
科学	1606080
科学	17060
科学	53520
科学	230
科学	71040
科学	3601024
科学	1706099
科学	5352010
科学	23099
科学	2301099
科学	23010
基础学科	410
基础学科	54010
基础学科	62010
基础学科	59010
基础学科	61010
基础学科	43010
基础学科	53011
基础学科	5601599
基础学科	2102099
基础学科	24010
基础学科	22010
基础学科	52010
基础学科	6101099
基础学科	56015
基础学科	5352010
基础学科	57010
基础学科	55010
基础学科	2201099
基础学科	2401099
基础学科	5501099
基础学科	2301099
基础学科	23010
航空、航天科学技术	590
航空	590
航空	59060
航空	59010
航空	5904040
航空	59025
航空	5904020
航空	5906030
航空	5904030
航空	59040
航空	5906510
航空	5904010
航天	590
航天	59060
航天	59010
航天	5904040
航天	59025
航天	5904020
航天	5904030
航天	5901020
航天	5904010
科学技术	590
科学技术	54010
科学技术	420
科学技术	59010
科学技术	480
科学技术	490
科学技术	520
科学技术	61050
科学技术	49099
科学技术	550
科学技术	540
科学技术	55010
科学技术	610
科学技术	41050
科学技术	5501099
生物学	180
生物学	16065
生物学	18099
生物学	1805734
生物学	1805145
生物学	2401030
生物学	1801450
地球科学	170
农学其他学科	21099
农学	21099
农学	210
基础医学	310
基础医学	31099
水利建筑工程施工	5703510
水利	5703510
水利	5705510
水利	57070
安全科学技术	620
安全科学技术	62010
综合性学术文献	10030
综合性	10030
综合性	10010
综合性	10020
学术	10030
学术	10010
学术	10020
文献	10030
文献	10010
文献	10020
文献	7303420
文献	7302440
半导体加工技术	5103050
半导体材料	5103020
中国考古其他学科	7804099
中国	7804099
中国	78040
中国	8202010
中国	7404599
中国	74045
中国	72020
中国	8102040
中国	77030
中国	73061
中国	77025
中国	77035
中国	7703060
中国	8102055
中国	7202060
中国	7202070
中国	8301530
中国	75031
中国	75027
中国	75024
中国	7503430
中国	7503410
中国	8301510
中国	8301520
中国	8602010
中国	8306010
中国	5206010
中国	75034
中国	7701010
中国	75041
中国	75044
中国	7503440
中国	75037
中国	7503499
考古	7804099
考古	78040
考古	7803020
考古	7803030
考古	7806099
考古	78050
考古	7806102
考古	7806103
考古	7806104
考古	7806101
考古	7806100
考古	7804060
考古	7804050
考古	78060
考古	7805030
考古	7805010
考古	7805050
考古	7805020
考古	7805040
中医妇科学	3601027
数学物理	1401510
数学	1401510
数学	110
数学	2102010
数学	11099
数学	1107199
数学	1107120
数学	1804410
数学	11077
数学	11071
物理	1401510
物理	1702540
物理	4904010
物理	14040
物理	47010
物理	1404020
物理	1302541
物理	140299
物理	1404050
物理	1404099
物理	1404010
物理	1404040
染料	5305440
人体免疫学	31034
人体	31034
人体	31024
人体	1806715
人体	1806750
免疫学	31034
免疫学	2303020
免疫学	2106015
免疫学	1905030
电工材料	4704021
商周考古	7804030
中国考古	78040
新石器时代考古	7804020
航天测控系统	5906020
航天测控	5906020
系统	5906020
系统	12020
系统	3104470
系统	1202099
书法作品	9903025
书法	9903025
书法	76055
书法	7605599
作品	9903025
作品	9903090
作品	9903030
作品	9903020
作品	9903040
作品	9903050
作品	9902099
艺术学其他学科	76099
高聚物工程	53044
高聚物	53044
信息安全工程	4132045
信息安全	4132045
信息安全	41320
工业经济学其他学科	7905599
工业经济学	7905599
工业经济学	79055
历史人口	8407130
历史	8407130
历史	77020
人口	8407130
人口	8407125
人口	8407110
人口	8407135
水产保护学	24030
水产保护	24030
血液病学	3202430
血液病	3202430
气候学	1701535
气候学	2102020
动物组织学	1805724
西亚史	7704560
西亚	7704560
西亚	7902968
控制科学与技术	41310
控制	41310
控制	59035
控制	6103035
控制	1402056
控制	4904030
机械零件与传动	4602020
机械	4602020
机械	45050
机械	4406030
机械	4602030
机械	5605050
机械	5605099
机械	5605070
机械	5605030
机械	56050
机械	5605060
机械	4703040
机械	55040
机械	4601510
机械	4601540
机械	4601530
零件	4602020
传动	4602020
纺织科学技术基础学科	54010
纺织	54010
纺织	540
炼钢	4503520
真空技术	4107030
系统解剖学	3101410
书法理论	7605520
建筑史	56010
铁路通信信号工程	5803020
铁路通信	5803020
信号	5803020
信号	5802020
战术学其他学科	8303599
战术学	8303599
战术学	83035
战术学	8303510
战术学	8303550
战术学	8303520
军事学其他学科	83099
法国文学	75061
法国	75061
法国	7902941
空气动力学	1302521
保险学	79075
植物检疫学	2106010
植物检疫	2106010
综合艺术作品集	9903010
综合	9903010
综合	9902010
综合	9904050
艺术	9903010
艺术	7604530
艺术	7604540
艺术	7301145
艺术	7603548
艺术	7603545
艺术	7603530
艺术	7601530
艺术	7603531
艺术	7603542
艺术	7603538
艺术	7603544
艺术	7603543
艺术	7603533
艺术	7603532
艺术	7603537
艺术	7603536
艺术	7603546
艺术	7603547
艺术	7603549
艺术	7603550
艺术	7603551
艺术	7603553
艺术	7603552
艺术	7603555
艺术	7603554
艺术	7603534
艺术	7603535
艺术	7603539
艺术	7603541
艺术	7603540
作品集	9903010
作品集	9902010
航空器制造工艺	5904510
航空器	5904510
航空器	59015
制造	5904510
制造	5352050
制造	5904520
制造	5502060
传播学	86060
传播学	860
飞行器控制、导航技术	59035
飞行器	59035
飞行器	5801030
飞行器	59030
飞行器	5901030
导航	59035
导航	5804020
大气科学	17015
传染病学	3202460
传染病学	2303055
海洋地理学和河口海岸学	1706045
海洋地理学	1706045
和	1706045
和	7405092
和	1402050
和	1102730
和	3401010
和	2303010
和	1402066
和	140299
河口	1706045
海岸	1706045
海岸	5701020
电影电视作品	9903090
电影	9903090
电影	76035
电影	7603599
电影	7603548
电影	7603545
电影	7603530
电影	7603531
电影	7603542
电影	7603538
电影	7603544
电影	7603543
电影	7603533
电影	7603532
电影	7603537
电影	7603536
电影	7603546
电影	7603547
电影	7603549
电影	7603550
电影	7603551
电影	7603553
电影	7603552
电影	7603555
电影	7603554
电影	7603604
电影	7603600
电影	7603603
电影	7603612
电影	7603611
电影	7603534
电影	7603535
电影	7603539
电影	7603541
电影	7603540
电影	7603601
电影	7603602
电影	7603608
电影	7603607
电影	7603606
电影	7603605
电影	7603609
电影	7603610
电视	9903090
电视	86050
电视	51060
金属切削机床	4603520
金属切削	4603520
机床	4603520
妇科产科手术学	3203160
妇科	3203160
产科	3203160
多相流体力学	1302534
路基工程	5801010
植物分类学	1805175
人物研究	7707055
人物	7707055
研究	7707055
研究	74040
研究	71010
研究	8402754
研究	8402764
研究	8402741
水产养殖学	24020
水产养殖	24020
医学蠕虫学	3103730
水文测量	1705530
水文	1705530
水文	1705510
测量	1705530
测量	4201030
测量	56020
测量	4205035
测量	4205050
有色金属冶金	45040
电子电路	5101010
农艺学其他学科	2103099
农艺学	2103099
农艺学	21030
土木建筑工程施工	56045
教育学其他学科	88099
教育学	88099
教育学	880
教育学	88064
教育学	88061
教育学	89050
教育学	88014
天文动力学	1601550
天文	1601550
动力学	1601550
动力学	5701020
动力学	1403540
动力学	5901020
人体解剖学	31014
人体解剖学	3101499
安全科学技术基础学科	62010
天体测量学	16030
天体测量学	1603020
天体测量学	1603030
天体测量学	1603099
基本天体测量学	1603020
照相天体测量学	1603030
实用天文学	1603070
天体测量学其他学科	1603099
教育心理学	19070
德育原理	88021
德育	88021
原理	88021
原理	7204510
原理	88014
原理	4602010
原理	7205010
原理	4601510
原理	7906310
教学论	88017
教学	88017
教育管理学	88034
安全工程技术科学	62030
安全工程	62030
兵器制造技术	5352050
兵器	5352050
兵器	53520
兵器	5352010
安全管理工程	6206010
安全管理	6206010
天文学其他学科	16099
天文学	16099
天文学	160
天文学	1601560
天文学	1605020
天文学	1605520
天文学	1604040
天文学	1604030
特殊教育学	88064
职业技术教育学	88061
职业	88061
成人教育学	88057
成人教育	88057
种植业经济学	7905980
种植业	7905980
体育理论	89015
养蚕学	2302075
普通教育学	88051
普通教育	88051
高等教育学	88054
高等教育学	88065
高等教育学	88066
高等教育学	88075
高等教育学	88072
高等教育学	88073
高等教育学	88074
高等教育学	88071
高等教育学	88082
高等教育学	88081
高等教育学	88080
高等教育学	88079
高等教育学	88078
高等教育学	88083
高等教育学	88088
高等教育学	88087
高等教育学	88086
高等教育学	88085
高等教育学	88058
高等教育学	88076
高等教育学	88060
高等教育学	88059
高等教育学	88062
高等教育学	88061
高等教育学	88055
高等教育学	88057
高等教育学	88056
高等教育学	88084
高等教育学	88077
高等教育学	88089
高等教育学	88090
高等教育学	88091
高等教育学	88092
高等教育学	88095
高等教育学	88068
高等教育学	88069
高等教育学	88067
高等教育学	88070
高等教育学	88063
高等教育学	88064
高等教育学	88093
高等教育学	88094
学前教育学	88047
学前教育	88047
桥涵工程	5801020
非洲史其他学科	7705099
非洲	7705099
非洲	7705020
非洲	75084
非洲	77050
非洲	7902964
非洲	7805030
林业经济学	22065
林业	22065
林业	22010
林业	22055
林业	2202530
林业	2201099
林业	2205599
林业	2205530
绘画艺术	7604530
绘画	7604530
绘画	9903020
口腔内科学	3204430
口腔	3204430
口腔	3204450
口腔	3204415
口腔	32044
口腔	3204435
口腔	3204440
口腔	3204499
口腔	3204420
内科学	3204430
内科学	32024
内科学	3202499
内科学	3203410
棋艺游戏	99050
棋艺	99050
游戏	99050
游戏	9905099
游戏	9905035
游戏	9905025
车辆工程	5802010
体育科学	890
体育科学	89099
电解	5304110
捕捞学	24035
捕捞	24035
自然科学普及读物	9904040
自然科学	9904040
自然科学	10020
自然科学	7201540
普及读物	9904040
普及读物	9904030
普及读物	99040
普及读物	9904050
普及读物	9904010
旅游事业史	7906740
旅游	7906740
事业	7906740
新闻事业经营管理	86040
新闻事业	86040
经营管理	86040
经营管理	7905520
经营管理	7905950
环境卫生学	33057
外交学	8104021
外国经济思想史	7902520
外国	7902520
外国	7405099
外国	74050
外国	8102045
外国	7203599
外国	8102060
外国	8202020
外国	78050
外国	7701020
外国	7102045
经济思想史	7902520
经济思想史	79025
经济思想史	7902530
水产地理学	2401020
水产	2401020
水产	24025
水产	240
水产	24045
水产	24015
水产	24010
水产	2401099
水产	24055
水产	2401030
水产	2401010
地理学	2401020
地理学	8507010
地理学	17045
地理学	7301140
地理学	2105020
地理学	84034
地理学	79019
地理学	2201020
地理学	1704531
地理学	1704599
地理学	8407135
冶金机械及自动化	45050
冶金	45050
冶金	4503099
冶金	4503050
冶金	4503010
冶金	4503030
冶金	450
冶金	45030
畜牧学其他学科	2302099
畜牧学	2302099
畜牧学	23020
铁合金冶炼	4503530
铁合金	4503530
冶炼	4503530
地电学	1702045
航道工程	5804030
船舶通信与导航工程	5804020
船舶	5804020
船舶	58050
通信	5804020
通信	5105025
通信	5105030
炼铁	4503510
语言学习相关读物	9904020
语言学习	9904020
相关	9904020
读物	9904020
安全卫生工程技术	62040
安全	62040
安全	8203080
卫生工程	62040
文化学	85070
文化学	850
隋唐五代十国史	7703025
五代	7703025
